model	encoder	prefix	source_cell_line	chrom	subgraph_index	negative_type	auc	ap	n_positive	n_negative	n	mean_score
K562	sage	test_intra	K562	chr22	5	MNS	0.11142427	0.32105598	67378	67378	134756	0.63736204
K562	sage	test_intra	K562	chr22	5	SNS	0.045850707	0.31063435	67378	67378	134756	0.67190161
K562	sage	test_intra	K562	chr22	6	CNS	0.39265259	0.45170845	66073	66073	132146	0.58030461
K562	sage	test_intra	K562	chr22	6	MNS	0.11925965	0.3226111	66073	66073	132146	0.64275413
K562	sage	test_intra	K562	chr22	6	SNS	0.054604651	0.31171319	66073	66073	132146	0.67368689
K562	sage	test_intra	K562	chr22	7	CNS	0.41288217	0.46041103	55904	55904	111808	0.59272987
K562	sage	test_intra	K562	chr22	7	MNS	0.1357817	0.32653677	55904	55904	111808	0.65564538
K562	sage	test_intra	K562	chr22	7	SNS	0.080637065	0.3152211	55904	55904	111808	0.67822769
K562	sage	test_intra	K562	chr22	8	CNS	0.41203431	0.4604194	55514	55514	111028	0.59091351
K562	sage	test_intra	K562	chr22	8	MNS	0.13439754	0.32629201	55514	55514	111028	0.65396324
K562	sage	test_intra	K562	chr22	8	SNS	0.077726844	0.31479292	55514	55514	111028	0.67737386
K562	sage	test_intra	K562	chrX	0	CNS	0.41184029	0.46094961	50088	50088	100176	0.59061526
K562	sage	test_intra	K562	chrX	0	MNS	0.14317324	0.32847151	50088	50088	100176	0.64724292
K562	sage	test_intra	K562	chrX	0	SNS	0.078478932	0.31507651	50088	50088	100176	0.67474791
K562	sage	test_intra	K562	chrX	1	CNS	0.43240368	0.46859097	50638	50638	101276	0.62211646
K562	sage	test_intra	K562	chrX	1	MNS	0.16789152	0.33517159	50638	50638	101276	0.68034655
K562	sage	test_intra	K562	chrX	1	SNS	0.13864365	0.32716314	50638	50638	101276	0.68918263
K562	sage	test_intra	K562	chrX	10	CNS	0.41767298	0.46486596	53922	53922	107844	0.59969687
K562	sage	test_intra	K562	chrX	10	MNS	0.15045633	0.33037059	53922	53922	107844	0.65973346
K562	sage	test_intra	K562	chrX	10	SNS	0.096712555	0.31812255	53922	53922	107844	0.67929231
K562	sage	test_intra	K562	chrX	11	CNS	0.4316774	0.4730198	29718	29718	59436	0.58523467
K562	sage	test_intra	K562	chrX	11	MNS	0.17186041	0.33648407	29718	29718	59436	0.62966751
K562	sage	test_intra	K562	chrX	11	SNS	0.07325399	0.31497659	29718	29718	59436	0.67010741
K562	sage	test_intra	K562	chrX	12	CNS	0.43267681	0.47692917	19332	19332	38664	0.57167154
K562	sage	test_intra	K562	chrX	12	MNS	0.20526342	0.34987965	19332	19332	38664	0.60231528
K562	sage	test_intra	K562	chrX	12	SNS	0.056646658	0.31304775	19332	19332	38664	0.66253522
K562	sage	test_intra	K562	chrX	13	CNS	0.42395057	0.46591667	52030	52030	104060	0.60385234
K562	sage	test_intra	K562	chrX	13	MNS	0.15972091	0.3335399	52030	52030	104060	0.66346847
K562	sage	test_intra	K562	chrX	13	SNS	0.11329305	0.32126152	52030	52030	104060	0.67988384
K562	sage	test_intra	K562	chrX	14	CNS	0.41520861	0.46300723	54898	54898	109796	0.59838562
K562	sage	test_intra	K562	chrX	14	MNS	0.1516705	0.33096209	54898	54898	109796	0.65825347
K562	sage	test_intra	K562	chrX	14	SNS	0.094923781	0.31775272	54898	54898	109796	0.67885189
K562	sage	test_intra	K562	chrX	15	CNS	0.44092186	0.47611707	45934	45934	91868	0.62063581
K562	sage	test_intra	K562	chrX	15	MNS	0.18241317	0.34053324	45934	45934	91868	0.67665317
K562	sage	test_intra	K562	chrX	15	SNS	0.14835747	0.32928464	45934	45934	91868	0.68742283
K562	sage	test_intra	K562	chrX	16	CNS	0.44595201	0.47941245	39968	39968	79936	0.62255764
K562	sage	test_intra	K562	chrX	16	MNS	0.1792438	0.33978051	39968	39968	79936	0.68110809
K562	sage	test_intra	K562	chrX	16	SNS	0.1596977	0.33268616	39968	39968	79936	0.68730297
K562	sage	test_intra	K562	chrX	17	CNS	0.44976834	0.48269276	37428	37428	74856	0.6178866
K562	sage	test_intra	K562	chrX	17	MNS	0.18225615	0.34027652	37428	37428	74856	0.67370573
K562	sage	test_intra	K562	chrX	17	SNS	0.14976583	0.32958825	37428	37428	74856	0.68426066
K562	sage	test_intra	K562	chrX	18	CNS	0.46680664	0.48930402	30825	30825	61650	0.61788058
K562	sage	test_intra	K562	chrX	18	MNS	0.17333194	0.33711019	30825	30825	61650	0.68067927
K562	sage	test_intra	K562	chrX	18	SNS	0.16630539	0.33488048	30825	30825	61650	0.68285527
K562	sage	test_intra	K562	chrX	19	CNS	0.44358983	0.47439039	42460	42460	84920	0.63305268
K562	sage	test_intra	K562	chrX	19	MNS	0.19329488	0.34540467	42460	42460	84920	0.68766514
K562	sage	test_intra	K562	chrX	19	SNS	0.17848511	0.3390193	42460	42460	84920	0.69220505
K562	sage	test_intra	K562	chrX	2	CNS	0.41727872	0.46354259	56660	56660	113320	0.60101848
K562	sage	test_intra	K562	chrX	2	MNS	0.15131668	0.33052117	56660	56660	113320	0.65929716
K562	sage	test_intra	K562	chrX	2	SNS	0.094938912	0.3178231	56660	56660	113320	0.68023049
K562	sage	test_intra	K562	chrX	20	CNS	0.4222652	0.46771086	50788	50788	101576	0.59497395
K562	sage	test_intra	K562	chrX	20	MNS	0.1541066	0.33249253	50788	50788	101576	0.65390829
K562	sage	test_intra	K562	chrX	20	SNS	0.099200076	0.31843386	50788	50788	101576	0.6753146
K562	sage	test_intra	K562	chrX	21	CNS	0.42530416	0.46939361	50039	50039	100078	0.59715924
K562	sage	test_intra	K562	chrX	21	MNS	0.1525055	0.33082202	50039	50039	100078	0.65715855
K562	sage	test_intra	K562	chrX	21	SNS	0.10292174	0.31915602	50039	50039	100078	0.67568351
K562	sage	test_intra	K562	chrX	22	CNS	0.42005073	0.46047951	54967	54967	109934	0.61845086
K562	sage	test_intra	K562	chrX	22	MNS	0.16643755	0.33521112	54967	54967	109934	0.67744436
K562	sage	test_intra	K562	chrX	22	SNS	0.14069671	0.32804934	54967	54967	109934	0.68527487
K562	sage	test_intra	K562	chrX	23	CNS	0.41742166	0.46352216	51834	51834	103668	0.58944255
K562	sage	test_intra	K562	chrX	23	MNS	0.14333785	0.32835596	51834	51834	103668	0.65161571
K562	sage	test_intra	K562	chrX	23	SNS	0.08649756	0.31618468	51834	51834	103668	0.67333585
K562	sage	test_intra	K562	chrX	24	CNS	0.41382629	0.4593554	53099	53099	106198	0.60092995
K562	sage	test_intra	K562	chrX	24	MNS	0.15607327	0.3322248	53099	53099	106198	0.6603935
K562	sage	test_intra	K562	chrX	24	SNS	0.1059658	0.31962379	53099	53099	106198	0.67852844
K562	sage	test_intra	K562	chrX	25	CNS	0.43506646	0.46787935	47187	47187	94374	0.63024621
K562	sage	test_intra	K562	chrX	25	MNS	0.18093079	0.3408015	47187	47187	94374	0.68751356
K562	sage	test_intra	K562	chrX	25	SNS	0.16443711	0.33473265	47187	47187	94374	0.69226075
K562	sage	test_intra	K562	chrX	26	CNS	0.41253261	0.45893857	58339	58339	116678	0.60271133
K562	sage	test_intra	K562	chrX	26	MNS	0.14891838	0.33068595	58339	58339	116678	0.66367214
K562	sage	test_intra	K562	chrX	26	SNS	0.10206041	0.31938638	58339	58339	116678	0.6809377
K562	sage	test_intra	K562	chrX	27	CNS	0.41469926	0.4612631	54185	54185	108370	0.59852304
K562	sage	test_intra	K562	chrX	27	MNS	0.14921307	0.33028585	54185	54185	108370	0.65729453
K562	sage	test_intra	K562	chrX	27	SNS	0.094329782	0.31770199	54185	54185	108370	0.67839559
K562	sage	test_intra	K562	chrX	28	CNS	0.44560469	0.47596015	40118	40118	80236	0.63533282
K562	sage	test_intra	K562	chrX	28	MNS	0.19302333	0.34438786	40118	40118	80236	0.69007451
K562	sage	test_intra	K562	chrX	28	SNS	0.18128446	0.33924723	40118	40118	80236	0.69361903
K562	sage	test_intra	K562	chrX	29	CNS	0.43778603	0.47345983	45195	45195	90390	0.62808021
K562	sage	test_intra	K562	chrX	29	MNS	0.17984321	0.33941762	45195	45195	90390	0.68349876
K562	sage	test_intra	K562	chrX	29	SNS	0.15190598	0.33020646	45195	45195	90390	0.69209804
K562	sage	test_intra	K562	chrX	3	CNS	0.41151959	0.46237868	58765	58765	117530	0.59305423
K562	sage	test_intra	K562	chrX	3	MNS	0.1407865	0.32789037	58765	58765	117530	0.6530913
K562	sage	test_intra	K562	chrX	3	SNS	0.08229762	0.31565061	58765	58765	117530	0.67664935
K562	sage	test_intra	K562	chrX	30	CNS	0.40768995	0.45926369	57089	57089	114178	0.58232691
K562	sage	test_intra	K562	chrX	30	MNS	0.12157823	0.32307729	57089	57089	114178	0.64451815
K562	sage	test_intra	K562	chrX	30	SNS	0.059090294	0.31244621	57089	57089	114178	0.67365696
K562	sage	test_intra	K562	chrX	31	CNS	0.40939708	0.45963909	56907	56907	113814	0.58409348
K562	sage	test_intra	K562	chrX	31	MNS	0.12308194	0.32359934	56907	56907	113814	0.64637613
K562	sage	test_intra	K562	chrX	31	SNS	0.060363932	0.31257325	56907	56907	113814	0.67541748
K562	sage	test_intra	K562	chrX	4	CNS	0.41535128	0.45950696	55777	55777	111554	0.60926704
K562	sage	test_intra	K562	chrX	4	MNS	0.16166482	0.33445524	55777	55777	111554	0.66695803
K562	sage	test_intra	K562	chrX	4	SNS	0.11441725	0.32175584	55777	55777	111554	0.68335392
K562	sage	test_intra	K562	chrX	5	CNS	0.43814432	0.47393409	43965	43965	87930	0.62135346
K562	sage	test_intra	K562	chrX	5	MNS	0.16960231	0.33609541	43965	43965	87930	0.68001062
K562	sage	test_intra	K562	chrX	5	SNS	0.14426688	0.32870672	43965	43965	87930	0.68794076
K562	sage	test_intra	K562	chrX	6	CNS	0.43331508	0.47043443	47533	47533	95066	0.61088968
K562	sage	test_intra	K562	chrX	6	MNS	0.16633337	0.3352286	47533	47533	95066	0.66919701
K562	sage	test_intra	K562	chrX	6	SNS	0.12641369	0.32408916	47533	47533	95066	0.68250018
K562	sage	test_intra	K562	chrX	7	CNS	0.42651928	0.47219406	47637	47637	95274	0.58725619
K562	sage	test_intra	K562	chrX	7	MNS	0.13497707	0.32591149	47637	47637	95274	0.65094993
K562	sage	test_intra	K562	chrX	7	SNS	0.080161742	0.31546021	47637	47637	95274	0.67215362
K562	sage	test_intra	K562	chrX	8	CNS	0.41231462	0.45948934	58367	58367	116734	0.59652159
K562	sage	test_intra	K562	chrX	8	MNS	0.14349308	0.32899423	58367	58367	116734	0.65926698
K562	sage	test_intra	K562	chrX	8	SNS	0.094080913	0.31758255	58367	58367	116734	0.67822896
K562	sage	test_intra	K562	chrX	9	CNS	0.39939163	0.45586343	58552	58552	117104	0.5856596
K562	sage	test_intra	K562	chrX	9	MNS	0.13175961	0.32549497	58552	58552	117104	0.64369212
K562	sage	test_intra	K562	chrX	9	SNS	0.064121855	0.31309098	58552	58552	117104	0.67415159
K562	sage	valid	K562	chr13	0	CNS	0.41151778	0.46138094	31484	31484	62968	0.56092635
K562	sage	valid	K562	chr13	0	MNS	0.13098958	0.32498366	31484	31484	62968	0.61138873
K562	sage	valid	K562	chr13	0	SNS	0.037395306	0.31056258	31484	31484	62968	0.65879591
K562	sage	valid	K562	chr13	1	CNS	0.41465251	0.46301249	54743	54743	109486	0.59546212
K562	sage	valid	K562	chr13	1	MNS	0.14108606	0.32787431	54743	54743	109486	0.65757683
K562	sage	valid	K562	chr13	1	SNS	0.08916195	0.31672865	54743	54743	109486	0.67758082
K562	sage	valid	K562	chr13	10	CNS	0.4425555	0.47657358	42763	42763	85526	0.6102047
K562	sage	valid	K562	chr13	10	MNS	0.16455137	0.33433034	42763	42763	85526	0.66963121
K562	sage	valid	K562	chr13	10	SNS	0.1285777	0.3245101	42763	42763	85526	0.68187228
K562	sage	valid	K562	chr13	11	CNS	0.42847768	0.4702616	48745	48745	97490	0.6067764
K562	sage	valid	K562	chr13	11	MNS	0.15973125	0.33294135	48745	48745	97490	0.66516241
K562	sage	valid	K562	chr13	11	SNS	0.11425172	0.3214566	48745	48745	97490	0.68106509
K562	sage	valid	K562	chr13	12	CNS	0.3968902	0.45423276	60400	60400	120800	0.58569152
K562	sage	valid	K562	chr13	12	MNS	0.13634853	0.32644764	60400	60400	120800	0.65049546
K562	sage	valid	K562	chr13	12	SNS	0.084204586	0.31581615	60400	60400	120800	0.66822479
K562	sage	valid	K562	chr13	13	CNS	0.44846673	0.47747366	40805	40805	81610	0.64061485
K562	sage	valid	K562	chr13	13	MNS	0.19826803	0.34690263	40805	40805	81610	0.69489086
K562	sage	valid	K562	chr13	13	SNS	0.19186421	0.34354989	40805	40805	81610	0.69687064
K562	sage	valid	K562	chr13	14	CNS	0.38077379	0.43640772	94269	94269	188538	0.59207643
K562	sage	valid	K562	chr13	14	MNS	0.20295287	0.3446795	94269	94269	188538	0.63515205
K562	sage	valid	K562	chr13	14	SNS	0.094981311	0.31818476	94269	94269	188538	0.66762482
K562	sage	valid	K562	chr13	15	CNS	0.35952059	0.42502597	120682	120682	241364	0.60014128
K562	sage	valid	K562	chr13	15	MNS	0.160807	0.33220533	120682	120682	241364	0.64712957
K562	sage	valid	K562	chr13	15	SNS	0.085448353	0.3162833	120682	120682	241364	0.67256266
K562	sage	valid	K562	chr13	16	CNS	0.41173723	0.4632546	60231	60231	120462	0.58877073
K562	sage	valid	K562	chr13	16	MNS	0.13382412	0.32636253	60231	60231	120462	0.64904425
K562	sage	valid	K562	chr13	16	SNS	0.073366443	0.31432126	60231	60231	120462	0.67569159
K562	sage	valid	K562	chr13	17	CNS	0.43608407	0.47127221	46647	46647	93294	0.6236688
K562	sage	valid	K562	chr13	17	MNS	0.17373865	0.3376509	46647	46647	93294	0.68067574
K562	sage	valid	K562	chr13	17	SNS	0.14486571	0.32904326	46647	46647	93294	0.68954467
K562	sage	valid	K562	chr13	18	CNS	0.41566913	0.46603653	54650	54650	109300	0.59275164
K562	sage	valid	K562	chr13	18	MNS	0.14861913	0.3300668	54650	54650	109300	0.6525248
K562	sage	valid	K562	chr13	18	SNS	0.093852753	0.31748536	54650	54650	109300	0.67394706
K562	sage	valid	K562	chr13	19	CNS	0.41376664	0.46243719	52386	52386	104772	0.58657793
K562	sage	valid	K562	chr13	19	MNS	0.12741554	0.32436006	52386	52386	104772	0.64955757
K562	sage	valid	K562	chr13	19	SNS	0.071018979	0.31395565	52386	52386	104772	0.67379047
K562	sage	valid	K562	chr13	2	CNS	0.40980118	0.45950169	59262	59262	118524	0.59825449
K562	sage	valid	K562	chr13	2	MNS	0.1448708	0.32911267	59262	59262	118524	0.65760979
K562	sage	valid	K562	chr13	2	SNS	0.086121594	0.31620518	59262	59262	118524	0.68075301
K562	sage	valid	K562	chr13	3	CNS	0.42510978	0.46720678	49979	49979	99958	0.61443611
K562	sage	valid	K562	chr13	3	MNS	0.1718718	0.33750543	49979	49979	99958	0.67074939
K562	sage	valid	K562	chr13	3	SNS	0.12404427	0.32378804	49979	49979	99958	0.68663602
K562	sage	valid	K562	chr13	4	CNS	0.42350865	0.46678447	53455	53455	106910	0.60662071
K562	sage	valid	K562	chr13	4	MNS	0.15410185	0.33179167	53455	53455	106910	0.66710723
K562	sage	valid	K562	chr13	4	SNS	0.10953048	0.32072322	53455	53455	106910	0.68292971
K562	sage	valid	K562	chr13	5	CNS	0.40649058	0.4578396	59872	59872	119744	0.59536999
K562	sage	valid	K562	chr13	5	MNS	0.14152993	0.32833905	59872	59872	119744	0.6568215
K562	sage	valid	K562	chr13	5	SNS	0.086823197	0.31626055	59872	59872	119744	0.67849312
K562	sage	valid	K562	chr13	6	CNS	0.41290365	0.45972189	57751	57751	115502	0.59672012
K562	sage	valid	K562	chr13	6	MNS	0.1435376	0.32879531	57751	57751	115502	0.6570634
K562	sage	valid	K562	chr13	6	SNS	0.089325875	0.31685356	57751	57751	115502	0.6782225
K562	sage	valid	K562	chr13	7	CNS	0.42158268	0.46794257	46946	46946	93892	0.58642345
K562	sage	valid	K562	chr13	7	MNS	0.1370464	0.32632679	46946	46946	93892	0.64841135
K562	sage	valid	K562	chr13	7	SNS	0.077211137	0.31509332	46946	46946	93892	0.67089525
K562	sage	valid	K562	chr13	8	CNS	0.43741152	0.47525145	45244	45244	90488	0.60846656
K562	sage	valid	K562	chr13	8	MNS	0.16571452	0.33475831	45244	45244	90488	0.66783247
K562	sage	valid	K562	chr13	8	SNS	0.12407198	0.32356575	45244	45244	90488	0.68163277
K562	sage	valid	K562	chr13	9	CNS	0.45189339	0.47966993	40572	40572	81144	0.63246057
K562	sage	valid	K562	chr13	9	MNS	0.18742673	0.34212887	40572	40572	81144	0.68928557
K562	sage	valid	K562	chr13	9	SNS	0.17595792	0.33733498	40572	40572	81144	0.69284142
K562	sage	valid	K562	chr15	0	CNS	0.42858017	0.46530284	15714	15714	31428	0.57953817
K562	sage	valid	K562	chr15	0	MNS	0.22732409	0.35325674	15714	15714	31428	0.60910569
K562	sage	valid	K562	chr15	0	SNS	0.074038884	0.3158056	15714	15714	31428	0.66034514
K562	sage	valid	K562	chr15	1	CNS	0.40078909	0.45025744	62915	62915	125830	0.62047908
K562	sage	valid	K562	chr15	1	MNS	0.17820487	0.33944054	62915	62915	125830	0.6697452
K562	sage	valid	K562	chr15	1	SNS	0.12905838	0.32453962	62915	62915	125830	0.68608207
K562	sage	valid	K562	chr15	10	CNS	0.38024512	0.44491678	85809	85809	171618	0.58791304
K562	sage	valid	K562	chr15	10	MNS	0.1275267	0.32444183	85809	85809	171618	0.64713908
K562	sage	valid	K562	chr15	10	SNS	0.067091146	0.31339469	85809	85809	171618	0.67376014
K562	sage	valid	K562	chr15	11	CNS	0.37489129	0.4414013	92493	92493	184986	0.58641211
K562	sage	valid	K562	chr15	11	MNS	0.12676298	0.32462727	92493	92493	184986	0.64439817
K562	sage	valid	K562	chr15	11	SNS	0.063886079	0.31284638	92493	92493	184986	0.67415689
K562	sage	valid	K562	chr15	12	CNS	0.38069861	0.44302849	88323	88323	176646	0.59106143
K562	sage	valid	K562	chr15	12	MNS	0.13328512	0.32601503	88323	88323	176646	0.64887999
K562	sage	valid	K562	chr15	12	SNS	0.071939474	0.31399467	88323	88323	176646	0.67531377
K562	sage	valid	K562	chr15	13	CNS	0.38211556	0.44574305	77803	77803	155606	0.57808541
K562	sage	valid	K562	chr15	13	MNS	0.1234265	0.3233291	77803	77803	155606	0.63842892
K562	sage	valid	K562	chr15	13	SNS	0.0607325	0.31242356	77803	77803	155606	0.66691674
K562	sage	valid	K562	chr15	14	CNS	0.37174553	0.43846629	93180	93180	186360	0.58393623
K562	sage	valid	K562	chr15	14	MNS	0.12896735	0.32555571	93180	93180	186360	0.63965118
K562	sage	valid	K562	chr15	14	SNS	0.061227961	0.31243758	93180	93180	186360	0.67241271
K562	sage	valid	K562	chr15	15	CNS	0.3944909	0.44893374	83563	83563	167126	0.61132177
K562	sage	valid	K562	chr15	15	MNS	0.15637738	0.33196405	83563	83563	167126	0.66687519
K562	sage	valid	K562	chr15	15	SNS	0.10931478	0.32052163	83563	83563	167126	0.68312521
K562	sage	valid	K562	chr15	16	CNS	0.39095338	0.44947105	77512	77512	155024	0.58931538
K562	sage	valid	K562	chr15	16	MNS	0.13262173	0.32551844	77512	77512	155024	0.64720367
K562	sage	valid	K562	chr15	16	SNS	0.074245742	0.3144302	77512	77512	155024	0.67242141
K562	sage	valid	K562	chr15	2	CNS	0.39792729	0.45202964	64648	64648	129296	0.59158573
K562	sage	valid	K562	chr15	2	MNS	0.13821062	0.32718317	64648	64648	129296	0.65195973
K562	sage	valid	K562	chr15	2	SNS	0.085584978	0.31617677	64648	64648	129296	0.67244437
K562	sage	valid	K562	chr15	3	CNS	0.38935727	0.44879829	74655	74655	149310	0.59119115
K562	sage	valid	K562	chr15	3	MNS	0.1441125	0.32878872	74655	74655	149310	0.64434725
K562	sage	valid	K562	chr15	3	SNS	0.075793223	0.31467809	74655	74655	149310	0.67361859
K562	sage	valid	K562	chr15	4	CNS	0.37496887	0.44262117	87842	87842	175684	0.57515671
K562	sage	valid	K562	chr15	4	MNS	0.11334788	0.32134574	87842	87842	175684	0.63499678
K562	sage	valid	K562	chr15	4	SNS	0.047025995	0.31108494	87842	87842	175684	0.66857037
K562	sage	valid	K562	chr15	5	CNS	0.36524424	0.43618431	90061	90061	180122	0.57075779
K562	sage	valid	K562	chr15	5	MNS	0.10680748	0.3200633	90061	90061	180122	0.62897727
K562	sage	valid	K562	chr15	5	SNS	0.041205675	0.3105133	90061	90061	180122	0.66597047
K562	sage	valid	K562	chr15	6	CNS	0.38176085	0.44518641	85758	85758	171516	0.59977857
K562	sage	valid	K562	chr15	6	MNS	0.14450345	0.32828327	85758	85758	171516	0.65395933
K562	sage	valid	K562	chr15	6	SNS	0.081786675	0.31566985	85758	85758	171516	0.67850348
K562	sage	valid	K562	chr15	7	CNS	0.38879411	0.44303639	79639	79639	159278	0.61671743
K562	sage	valid	K562	chr15	7	MNS	0.16279777	0.3346968	79639	79639	159278	0.67074551
K562	sage	valid	K562	chr15	7	SNS	0.12027725	0.32288176	79639	79639	159278	0.68510168
K562	sage	valid	K562	chr15	8	CNS	0.3781331	0.44273121	88407	88407	176814	0.59618989
K562	sage	valid	K562	chr15	8	MNS	0.13838508	0.32715056	88407	88407	176814	0.65117097
K562	sage	valid	K562	chr15	8	SNS	0.074884774	0.31456867	88407	88407	176814	0.67776086
K562	sage	valid	K562	chr15	9	CNS	0.36354767	0.43603027	98234	98234	196468	0.58318775
K562	sage	valid	K562	chr15	9	MNS	0.12182722	0.32332713	98234	98234	196468	0.63981382
K562	sage	valid	K562	chr15	9	SNS	0.054404904	0.3116945	98234	98234	196468	0.67334532
