image_name,pixel_coords
chr_15_81,"(135, 188)"
chr_15_81,"(135, 178)"
chr_15_81,"(75, 196)"
chr_15_81,"(143, 178)"
chr_15_81,"(87, 184)"
chr_15_81,"(87, 146)"
chr_15_81,"(143, 184)"
chr_15_81,"(143, 191)"
chr_15_81,"(0, 2)"
chr_15_81,"(87, 196)"
chr_15_81,"(146, 178)"
chr_15_81,"(146, 184)"
chr_15_81,"(2, 19)"
chr_15_81,"(188, 196)"
chr_15_81,"(146, 170)"
chr_15_81,"(143, 170)"
chr_15_81,"(146, 161)"
chr_15_81,"(47, 65)"
chr_15_81,"(135, 191)"
chr_15_81,"(146, 191)"
chr_15_81,"(184, 196)"
chr_15_81,"(135, 196)"
chr_15_81,"(19, 35)"
chr_15_81,"(135, 184)"
chr_15_81,"(105, 188)"
chr_15_81,"(0, 47)"
chr_15_81,"(178, 196)"
chr_15_81,"(143, 161)"
chr_15_81,"(35, 65)"
chr_15_81,"(135, 170)"
chr_15_81,"(35, 47)"
chr_15_82,"(37, 90)"
chr_15_82,"(101, 174)"
chr_15_82,"(37, 80)"
chr_15_82,"(0, 98)"
chr_15_82,"(45, 80)"
chr_15_82,"(0, 86)"
chr_15_82,"(0, 48)"
chr_15_82,"(45, 86)"
chr_15_82,"(45, 93)"
chr_15_82,"(0, 107)"
chr_15_82,"(48, 80)"
chr_15_82,"(48, 86)"
chr_15_82,"(90, 146)"
chr_15_82,"(48, 72)"
chr_15_82,"(45, 72)"
chr_15_82,"(48, 63)"
chr_15_82,"(37, 93)"
chr_15_82,"(153, 196)"
chr_15_82,"(48, 93)"
chr_15_82,"(86, 146)"
chr_15_82,"(187, 196)"
chr_15_82,"(37, 107)"
chr_15_82,"(37, 86)"
chr_15_82,"(7, 90)"
chr_15_82,"(107, 196)"
chr_15_82,"(80, 196)"
chr_15_82,"(45, 63)"
chr_15_82,"(37, 72)"
chr_15_83,"(3, 76)"
chr_15_83,"(0, 9)"
chr_15_83,"(0, 48)"
chr_15_83,"(55, 109)"
chr_15_83,"(0, 48)"
chr_15_83,"(89, 109)"
chr_15_83,"(0, 9)"
chr_15_83,"(109, 185)"
chr_15_83,"(9, 109)"
chr_15_83,"(0, 109)"
chr_15_83,"(109, 144)"
chr_15_84,"(166, 190)"
chr_15_84,"(0, 11)"
chr_15_84,"(0, 11)"
chr_15_84,"(173, 190)"
chr_15_84,"(11, 87)"
chr_15_84,"(0, 11)"
chr_15_84,"(0, 11)"
chr_15_84,"(147, 166)"
chr_15_84,"(11, 46)"
chr_15_85,"(68, 92)"
chr_15_85,"(75, 92)"
chr_15_85,"(49, 68)"
chr_15_86,"(179, 196)"
chr_15_86,"(164, 196)"
chr_15_86,"(179, 196)"
chr_15_86,"(179, 196)"
chr_15_87,"(81, 145)"
chr_15_87,"(66, 148)"
chr_15_87,"(141, 158)"
chr_15_87,"(81, 158)"
chr_15_87,"(81, 166)"
chr_15_88,"(0, 47)"
chr_15_88,"(0, 50)"
chr_15_88,"(133, 196)"
chr_15_88,"(43, 60)"
chr_15_88,"(143, 196)"
chr_15_88,"(0, 60)"
chr_15_88,"(0, 68)"
chr_15_89,"(110, 196)"
chr_15_89,"(35, 179)"
chr_15_89,"(45, 175)"
chr_15_89,"(195, 196)"
chr_15_89,"(175, 195)"
chr_15_89,"(195, 196)"
chr_15_90,"(12, 100)"
chr_15_90,"(0, 81)"
chr_15_90,"(123, 153)"
chr_15_90,"(120, 196)"
chr_15_90,"(138, 196)"
chr_15_90,"(157, 196)"
chr_15_90,"(123, 196)"
chr_15_90,"(120, 153)"
chr_15_90,"(123, 180)"
chr_15_90,"(0, 77)"
chr_15_90,"(163, 196)"
chr_15_90,"(97, 196)"
chr_15_90,"(77, 97)"
chr_15_90,"(97, 196)"
chr_15_90,"(123, 196)"
chr_15_90,"(123, 196)"
chr_15_91,"(0, 2)"
chr_15_91,"(169, 190)"
chr_15_91,"(154, 169)"
chr_15_91,"(136, 190)"
chr_15_91,"(190, 196)"
chr_15_91,"(25, 55)"
chr_15_91,"(154, 190)"
chr_15_91,"(22, 114)"
chr_15_91,"(100, 114)"
chr_15_91,"(40, 114)"
chr_15_91,"(179, 190)"
chr_15_91,"(59, 100)"
chr_15_91,"(144, 196)"
chr_15_91,"(25, 100)"
chr_15_91,"(22, 55)"
chr_15_91,"(154, 196)"
chr_15_91,"(25, 82)"
chr_15_91,"(65, 114)"
chr_15_91,"(0, 100)"
chr_15_91,"(190, 196)"
chr_15_91,"(0, 114)"
chr_15_91,"(25, 129)"
chr_15_91,"(25, 114)"
chr_15_92,"(172, 196)"
chr_15_92,"(71, 92)"
chr_15_92,"(56, 71)"
chr_15_92,"(38, 92)"
chr_15_92,"(92, 112)"
chr_15_92,"(56, 92)"
chr_15_92,"(0, 16)"
chr_15_92,"(2, 16)"
chr_15_92,"(172, 188)"
chr_15_92,"(146, 188)"
chr_15_92,"(0, 16)"
chr_15_92,"(81, 92)"
chr_15_92,"(0, 2)"
chr_15_92,"(112, 196)"
chr_15_92,"(46, 112)"
chr_15_92,"(130, 188)"
chr_15_92,"(0, 2)"
chr_15_92,"(56, 112)"
chr_15_92,"(0, 16)"
chr_15_92,"(0, 2)"
chr_15_92,"(92, 196)"
chr_15_92,"(0, 16)"
chr_15_92,"(172, 196)"
chr_15_92,"(0, 31)"
chr_15_92,"(0, 16)"
chr_15_93,"(169, 192)"
chr_15_93,"(74, 115)"
chr_15_93,"(0, 14)"
chr_15_93,"(192, 196)"
chr_15_93,"(192, 196)"
chr_15_93,"(74, 90)"
chr_15_93,"(48, 90)"
chr_15_93,"(14, 115)"
chr_15_93,"(0, 14)"
chr_15_93,"(32, 90)"
chr_15_93,"(0, 14)"
chr_15_93,"(0, 134)"
chr_15_93,"(74, 122)"
chr_15_94,"(160, 196)"
chr_15_94,"(163, 196)"
chr_15_94,"(71, 94)"
chr_15_94,"(0, 17)"
chr_15_94,"(163, 191)"
chr_15_94,"(111, 160)"
chr_15_94,"(163, 178)"
chr_15_94,"(160, 191)"
chr_15_94,"(94, 160)"
chr_15_94,"(134, 160)"
chr_15_94,"(178, 191)"
chr_15_94,"(160, 178)"
chr_15_94,"(94, 196)"
chr_15_94,"(0, 17)"
chr_15_94,"(144, 191)"
chr_15_94,"(191, 196)"
chr_15_94,"(134, 163)"
chr_15_94,"(0, 36)"
chr_15_94,"(0, 24)"
chr_15_94,"(111, 134)"
chr_15_94,"(134, 196)"
chr_15_95,"(62, 196)"
chr_15_95,"(107, 196)"
chr_15_95,"(65, 196)"
chr_15_95,"(65, 93)"
chr_15_95,"(13, 62)"
chr_15_95,"(65, 80)"
chr_15_95,"(170, 196)"
chr_15_95,"(62, 93)"
chr_15_95,"(0, 62)"
chr_15_95,"(36, 62)"
chr_15_95,"(80, 93)"
chr_15_95,"(62, 80)"
chr_15_95,"(0, 107)"
chr_15_95,"(46, 93)"
chr_15_95,"(93, 196)"
chr_15_95,"(36, 65)"
chr_15_95,"(193, 196)"
chr_15_95,"(113, 196)"
chr_15_95,"(193, 196)"
chr_15_95,"(13, 36)"
chr_15_95,"(36, 196)"
chr_15_96,"(0, 102)"
chr_15_96,"(9, 102)"
chr_15_96,"(0, 102)"
chr_15_96,"(102, 157)"
chr_15_96,"(72, 135)"
chr_15_96,"(0, 9)"
chr_15_96,"(102, 123)"
chr_15_96,"(102, 135)"
chr_15_96,"(0, 135)"
chr_15_96,"(157, 191)"
chr_15_96,"(95, 123)"
chr_15_96,"(15, 102)"
chr_15_96,"(123, 135)"
chr_15_96,"(95, 135)"
chr_15_96,"(0, 102)"
chr_15_97,"(115, 196)"
chr_15_97,"(0, 4)"
chr_15_97,"(164, 196)"
chr_15_97,"(115, 196)"
chr_15_97,"(0, 4)"
chr_15_97,"(176, 196)"
chr_15_97,"(105, 196)"
chr_15_97,"(0, 4)"
chr_15_97,"(4, 59)"
chr_15_97,"(115, 176)"
chr_15_97,"(164, 196)"
chr_15_97,"(0, 37)"
chr_15_97,"(4, 25)"
chr_15_97,"(4, 37)"
chr_15_97,"(0, 37)"
chr_15_97,"(59, 93)"
chr_15_97,"(0, 25)"
chr_15_97,"(0, 4)"
chr_15_97,"(25, 37)"
chr_15_97,"(0, 37)"
chr_15_97,"(0, 4)"
chr_15_98,"(156, 196)"
chr_15_98,"(17, 164)"
chr_15_98,"(130, 196)"
chr_15_98,"(66, 130)"
chr_15_98,"(17, 188)"
chr_15_98,"(78, 130)"
chr_15_98,"(7, 105)"
chr_15_98,"(17, 78)"
chr_15_98,"(66, 105)"
chr_15_98,"(130, 196)"
chr_15_98,"(126, 196)"
chr_15_98,"(126, 196)"
chr_15_99,"(58, 138)"
chr_15_99,"(0, 66)"
chr_15_99,"(32, 173)"
chr_15_99,"(0, 32)"
chr_15_99,"(0, 90)"
chr_15_99,"(0, 32)"
chr_15_99,"(0, 7)"
chr_15_99,"(0, 7)"
chr_15_99,"(144, 194)"
chr_15_99,"(32, 138)"
chr_15_99,"(144, 187)"
chr_15_99,"(28, 138)"
chr_15_99,"(28, 144)"
chr_15_100,"(0, 40)"
chr_15_100,"(0, 75)"
chr_15_100,"(140, 196)"
chr_15_100,"(140, 196)"
chr_15_100,"(122, 196)"
chr_15_100,"(160, 196)"
chr_15_100,"(183, 196)"
chr_15_100,"(119, 196)"
chr_15_100,"(119, 196)"
chr_15_100,"(122, 196)"
chr_15_100,"(46, 96)"
chr_15_100,"(160, 196)"
chr_15_100,"(0, 40)"
chr_15_100,"(46, 89)"
chr_15_100,"(0, 40)"
chr_15_100,"(0, 46)"
chr_15_100,"(183, 196)"
chr_15_101,"(193, 196)"
chr_15_101,"(42, 109)"
chr_15_101,"(123, 180)"
chr_15_101,"(106, 180)"
chr_15_101,"(42, 123)"
chr_15_101,"(24, 109)"
chr_15_101,"(109, 123)"
chr_15_101,"(123, 196)"
chr_15_101,"(193, 196)"
chr_15_101,"(180, 196)"
chr_15_101,"(62, 109)"
chr_15_101,"(193, 196)"
chr_15_101,"(85, 109)"
chr_15_101,"(21, 109)"
chr_15_101,"(193, 196)"
chr_15_101,"(188, 196)"
chr_15_101,"(101, 123)"
chr_15_101,"(106, 123)"
chr_15_101,"(106, 196)"
chr_15_101,"(21, 123)"
chr_15_101,"(24, 123)"
chr_15_101,"(193, 196)"
chr_15_101,"(180, 196)"
chr_15_101,"(62, 123)"
chr_15_101,"(123, 196)"
chr_15_101,"(180, 193)"
chr_15_101,"(85, 123)"
chr_15_102,"(95, 190)"
chr_15_102,"(0, 11)"
chr_15_102,"(25, 82)"
chr_15_102,"(193, 196)"
chr_15_102,"(8, 82)"
chr_15_102,"(190, 196)"
chr_15_102,"(0, 25)"
chr_15_102,"(158, 196)"
chr_15_102,"(0, 11)"
chr_15_102,"(11, 25)"
chr_15_102,"(25, 116)"
chr_15_102,"(95, 193)"
chr_15_102,"(82, 196)"
chr_15_102,"(0, 11)"
chr_15_102,"(95, 139)"
chr_15_102,"(0, 11)"
chr_15_102,"(0, 11)"
chr_15_102,"(95, 144)"
chr_15_102,"(90, 144)"
chr_15_102,"(3, 25)"
chr_15_102,"(8, 25)"
chr_15_102,"(8, 109)"
chr_15_102,"(182, 196)"
chr_15_102,"(0, 25)"
chr_15_102,"(158, 193)"
chr_15_102,"(0, 25)"
chr_15_102,"(95, 196)"
chr_15_102,"(190, 196)"
chr_15_102,"(193, 196)"
chr_15_102,"(190, 196)"
chr_15_102,"(193, 196)"
chr_15_102,"(82, 196)"
chr_15_102,"(0, 25)"
chr_15_102,"(190, 196)"
chr_15_102,"(25, 109)"
chr_15_102,"(82, 95)"
chr_15_102,"(158, 196)"
chr_15_102,"(144, 196)"
chr_15_102,"(158, 196)"
chr_15_102,"(0, 25)"
chr_15_103,"(0, 92)"
chr_15_103,"(95, 135)"
chr_15_103,"(105, 135)"
chr_15_103,"(92, 135)"
chr_15_103,"(60, 105)"
chr_15_103,"(0, 18)"
chr_15_103,"(0, 95)"
chr_15_103,"(112, 135)"
chr_15_103,"(0, 180)"
chr_15_103,"(0, 41)"
chr_15_103,"(105, 176)"
chr_15_103,"(0, 46)"
chr_15_103,"(0, 46)"
chr_15_103,"(0, 11)"
chr_15_103,"(84, 135)"
chr_15_103,"(60, 95)"
chr_15_103,"(0, 135)"
chr_15_103,"(92, 105)"
chr_15_103,"(95, 180)"
chr_15_103,"(92, 180)"
chr_15_103,"(95, 112)"
chr_15_103,"(0, 135)"
chr_15_103,"(92, 112)"
chr_15_103,"(0, 11)"
chr_15_103,"(112, 176)"
chr_15_103,"(60, 135)"
chr_15_103,"(46, 105)"
chr_15_103,"(60, 112)"
chr_15_104,"(0, 37)"
chr_15_104,"(7, 37)"
chr_15_104,"(0, 37)"
chr_15_104,"(0, 7)"
chr_15_104,"(14, 37)"
chr_15_104,"(0, 82)"
chr_15_104,"(7, 78)"
chr_15_104,"(0, 37)"
chr_15_104,"(0, 37)"
chr_15_104,"(0, 7)"
chr_15_104,"(0, 82)"
chr_15_104,"(0, 82)"
chr_15_104,"(0, 14)"
chr_15_104,"(0, 37)"
chr_15_104,"(0, 14)"
chr_15_104,"(14, 78)"
chr_15_104,"(0, 37)"
chr_15_104,"(0, 7)"
chr_15_104,"(0, 14)"
chr_16_1,"(0, 38)"
chr_16_1,"(19, 38)"
chr_16_1,"(68, 80)"
chr_16_1,"(68, 83)"
chr_16_1,"(80, 118)"
chr_16_2,"(114, 145)"
chr_16_2,"(188, 196)"
chr_16_2,"(188, 196)"
chr_16_2,"(188, 196)"
chr_16_2,"(0, 20)"
chr_16_3,"(192, 196)"
chr_16_3,"(123, 151)"
chr_16_3,"(16, 47)"
chr_16_3,"(101, 192)"
chr_16_3,"(101, 123)"
chr_16_3,"(90, 101)"
chr_16_3,"(107, 123)"
chr_16_3,"(151, 196)"
chr_16_3,"(90, 192)"
chr_16_3,"(151, 192)"
chr_16_3,"(101, 196)"
chr_16_3,"(90, 107)"
chr_16_3,"(107, 196)"
chr_16_4,"(94, 132)"
chr_16_4,"(167, 196)"
chr_16_4,"(25, 53)"
chr_16_4,"(174, 196)"
chr_16_4,"(3, 94)"
chr_16_4,"(3, 25)"
chr_16_4,"(0, 3)"
chr_16_4,"(9, 25)"
chr_16_4,"(114, 132)"
chr_16_4,"(53, 132)"
chr_16_4,"(0, 94)"
chr_16_4,"(53, 94)"
chr_16_4,"(3, 104)"
chr_16_4,"(174, 195)"
chr_16_4,"(167, 196)"
chr_16_4,"(174, 196)"
chr_16_4,"(167, 195)"
chr_16_4,"(0, 9)"
chr_16_4,"(9, 114)"
chr_16_5,"(0, 34)"
chr_16_5,"(69, 118)"
chr_16_5,"(76, 118)"
chr_16_5,"(176, 196)"
chr_16_5,"(16, 34)"
chr_16_5,"(0, 34)"
chr_16_5,"(0, 6)"
chr_16_5,"(76, 97)"
chr_16_5,"(69, 133)"
chr_16_5,"(76, 196)"
chr_16_5,"(69, 97)"
chr_16_5,"(167, 196)"
chr_16_5,"(0, 16)"
chr_16_6,"(100, 196)"
chr_16_6,"(121, 184)"
chr_16_6,"(175, 196)"
chr_16_6,"(0, 20)"
chr_16_6,"(0, 20)"
chr_16_6,"(78, 184)"
chr_16_6,"(0, 35)"
chr_16_6,"(0, 175)"
chr_16_6,"(69, 196)"
chr_16_7,"(2, 142)"
chr_16_7,"(23, 86)"
chr_16_7,"(77, 180)"
chr_16_7,"(0, 86)"
chr_16_7,"(142, 196)"
chr_16_7,"(0, 77)"
chr_16_7,"(125, 196)"
chr_16_7,"(0, 117)"
chr_16_8,"(0, 44)"
chr_16_8,"(180, 196)"
chr_16_8,"(180, 196)"
chr_16_8,"(192, 196)"
chr_16_8,"(0, 82)"
chr_16_8,"(180, 196)"
chr_16_8,"(153, 196)"
chr_16_8,"(192, 196)"
chr_16_8,"(44, 153)"
chr_16_8,"(150, 196)"
chr_16_8,"(192, 196)"
chr_16_8,"(27, 150)"
chr_16_8,"(0, 19)"
chr_16_9,"(130, 196)"
chr_16_9,"(82, 105)"
chr_16_9,"(82, 196)"
chr_16_9,"(139, 196)"
chr_16_9,"(94, 130)"
chr_16_9,"(82, 130)"
chr_16_9,"(105, 144)"
chr_16_9,"(55, 130)"
chr_16_9,"(94, 105)"
chr_16_9,"(105, 130)"
chr_16_9,"(0, 55)"
chr_16_9,"(52, 130)"
chr_16_9,"(94, 144)"
chr_16_9,"(130, 184)"
chr_16_9,"(0, 52)"
chr_16_9,"(130, 144)"
chr_16_10,"(32, 196)"
chr_16_10,"(0, 7)"
chr_16_10,"(191, 196)"
chr_16_10,"(137, 196)"
chr_16_10,"(0, 151)"
chr_16_10,"(191, 196)"
chr_16_10,"(130, 196)"
chr_16_10,"(41, 137)"
chr_16_10,"(169, 196)"
chr_16_10,"(137, 169)"
chr_16_10,"(130, 169)"
chr_16_10,"(0, 32)"
chr_16_10,"(183, 196)"
chr_16_10,"(0, 32)"
chr_16_10,"(7, 46)"
chr_16_10,"(137, 196)"
chr_16_10,"(183, 196)"
chr_16_10,"(0, 32)"
chr_16_10,"(169, 191)"
chr_16_10,"(0, 7)"
chr_16_10,"(7, 32)"
chr_16_10,"(0, 32)"
chr_16_10,"(0, 46)"
chr_16_10,"(32, 86)"
chr_16_10,"(32, 46)"
chr_16_10,"(183, 196)"
chr_16_11,"(0, 115)"
chr_16_11,"(115, 196)"
chr_16_11,"(115, 160)"
chr_16_11,"(128, 145)"
chr_16_11,"(93, 160)"
chr_16_11,"(115, 187)"
chr_16_11,"(39, 115)"
chr_16_11,"(0, 53)"
chr_16_11,"(93, 115)"
chr_16_11,"(32, 115)"
chr_16_11,"(0, 39)"
chr_16_11,"(71, 115)"
chr_16_11,"(39, 71)"
chr_16_11,"(32, 71)"
chr_16_11,"(115, 196)"
chr_16_11,"(85, 115)"
chr_16_11,"(128, 160)"
chr_16_11,"(39, 196)"
chr_16_11,"(85, 160)"
chr_16_11,"(135, 160)"
chr_16_11,"(145, 196)"
chr_16_11,"(71, 93)"
chr_16_11,"(145, 160)"
chr_16_11,"(115, 145)"
chr_16_11,"(187, 196)"
chr_16_11,"(187, 196)"
chr_16_11,"(115, 196)"
chr_16_11,"(145, 196)"
chr_16_11,"(85, 196)"
chr_16_12,"(0, 17)"
chr_16_12,"(180, 196)"
chr_16_12,"(17, 107)"
chr_16_12,"(17, 62)"
chr_16_12,"(30, 47)"
chr_16_12,"(0, 62)"
chr_16_12,"(17, 89)"
chr_16_12,"(0, 17)"
chr_16_12,"(0, 17)"
chr_16_12,"(0, 17)"
chr_16_12,"(0, 17)"
chr_16_12,"(146, 196)"
chr_16_12,"(17, 164)"
chr_16_12,"(0, 17)"
chr_16_12,"(107, 130)"
chr_16_12,"(104, 130)"
chr_16_12,"(130, 196)"
chr_16_12,"(30, 62)"
chr_16_12,"(0, 107)"
chr_16_12,"(0, 62)"
chr_16_12,"(37, 62)"
chr_16_12,"(47, 130)"
chr_16_12,"(47, 62)"
chr_16_12,"(17, 47)"
chr_16_12,"(89, 104)"
chr_16_12,"(180, 196)"
chr_16_12,"(115, 130)"
chr_16_12,"(89, 107)"
chr_16_12,"(130, 154)"
chr_16_12,"(130, 196)"
chr_16_12,"(17, 154)"
chr_16_12,"(47, 107)"
chr_16_12,"(0, 107)"
chr_16_13,"(82, 196)"
chr_16_13,"(0, 9)"
chr_16_13,"(130, 196)"
chr_16_13,"(114, 171)"
chr_16_13,"(48, 171)"
chr_16_13,"(0, 66)"
chr_16_13,"(9, 32)"
chr_16_13,"(6, 32)"
chr_16_13,"(32, 135)"
chr_16_13,"(0, 9)"
chr_16_13,"(0, 32)"
chr_16_13,"(0, 6)"
chr_16_13,"(114, 196)"
chr_16_13,"(82, 114)"
chr_16_13,"(98, 186)"
chr_16_13,"(17, 32)"
chr_16_13,"(0, 9)"
chr_16_13,"(32, 56)"
chr_16_13,"(32, 171)"
chr_16_13,"(0, 56)"
chr_16_13,"(0, 9)"
chr_16_13,"(130, 186)"
chr_16_13,"(0, 9)"
chr_16_14,"(0, 145)"
chr_16_14,"(32, 118)"
chr_16_14,"(16, 73)"
chr_16_14,"(0, 73)"
chr_16_14,"(0, 37)"
chr_16_14,"(16, 118)"
chr_16_14,"(118, 132)"
chr_16_14,"(0, 16)"
chr_16_14,"(0, 88)"
chr_16_14,"(0, 73)"
chr_16_14,"(32, 88)"
chr_16_15,"(0, 47)"
chr_16_15,"(0, 20)"
chr_16_15,"(0, 20)"
chr_16_15,"(20, 34)"
chr_16_17,"(188, 196)"
chr_16_18,"(90, 153)"
chr_16_19,"(142, 192)"
chr_16_19,"(134, 196)"
chr_16_19,"(142, 176)"
chr_16_19,"(192, 196)"
chr_16_19,"(186, 196)"
chr_16_19,"(192, 196)"
chr_16_19,"(134, 176)"
chr_16_19,"(176, 196)"
chr_16_19,"(142, 196)"
chr_16_19,"(142, 196)"
chr_16_19,"(105, 134)"
chr_16_19,"(123, 196)"
chr_16_19,"(186, 196)"
chr_16_19,"(142, 186)"
chr_16_19,"(123, 196)"
chr_16_19,"(176, 196)"
chr_16_19,"(0, 55)"
chr_16_20,"(44, 94)"
chr_16_20,"(36, 128)"
chr_16_20,"(44, 78)"
chr_16_20,"(94, 132)"
chr_16_20,"(128, 153)"
chr_16_20,"(128, 191)"
chr_16_20,"(88, 128)"
chr_16_20,"(94, 128)"
chr_16_20,"(36, 78)"
chr_16_20,"(78, 128)"
chr_16_20,"(44, 110)"
chr_16_20,"(44, 128)"
chr_16_20,"(7, 36)"
chr_16_20,"(25, 128)"
chr_16_20,"(88, 132)"
chr_16_20,"(44, 88)"
chr_16_20,"(25, 132)"
chr_16_20,"(78, 132)"
chr_16_20,"(118, 191)"
chr_16_20,"(128, 196)"
chr_16_21,"(0, 30)"
chr_16_21,"(0, 34)"
chr_16_21,"(30, 55)"
chr_16_21,"(30, 93)"
chr_16_21,"(0, 30)"
chr_16_21,"(0, 30)"
chr_16_21,"(0, 30)"
chr_16_21,"(0, 12)"
chr_16_21,"(0, 30)"
chr_16_21,"(0, 30)"
chr_16_21,"(0, 34)"
chr_16_21,"(125, 150)"
chr_16_21,"(98, 150)"
chr_16_21,"(0, 34)"
chr_16_21,"(0, 34)"
chr_16_21,"(20, 93)"
chr_16_21,"(30, 113)"
chr_16_22,"(27, 52)"
chr_16_22,"(0, 52)"
chr_16_22,"(0, 15)"
chr_16_23,"(147, 188)"
chr_16_23,"(142, 196)"
chr_16_23,"(188, 196)"
chr_16_23,"(188, 196)"
chr_16_23,"(188, 196)"
chr_16_23,"(188, 196)"
chr_16_24,"(117, 171)"
chr_16_24,"(124, 150)"
chr_16_24,"(110, 150)"
chr_16_24,"(49, 90)"
chr_16_24,"(120, 150)"
chr_16_24,"(171, 196)"
chr_16_24,"(44, 117)"
chr_16_24,"(90, 171)"
chr_16_24,"(90, 120)"
chr_16_24,"(150, 196)"
chr_16_24,"(90, 117)"
chr_16_24,"(90, 110)"
chr_16_24,"(150, 171)"
chr_16_24,"(117, 196)"
chr_16_24,"(124, 171)"
chr_16_24,"(117, 196)"
chr_16_25,"(19, 73)"
chr_16_25,"(26, 52)"
chr_16_25,"(12, 52)"
chr_16_25,"(22, 52)"
chr_16_25,"(73, 98)"
chr_16_25,"(0, 19)"
chr_16_25,"(0, 73)"
chr_16_25,"(0, 22)"
chr_16_25,"(52, 98)"
chr_16_25,"(0, 19)"
chr_16_25,"(0, 12)"
chr_16_25,"(52, 73)"
chr_16_25,"(19, 176)"
chr_16_25,"(164, 196)"
chr_16_25,"(176, 196)"
chr_16_25,"(26, 73)"
chr_16_25,"(19, 164)"
chr_16_26,"(0, 78)"
chr_16_26,"(66, 135)"
chr_16_26,"(78, 135)"
chr_16_26,"(0, 66)"
chr_16_27,"(155, 196)"
chr_16_27,"(162, 196)"
chr_16_27,"(158, 196)"
chr_16_27,"(0, 37)"
chr_16_27,"(162, 196)"
chr_16_27,"(0, 37)"
chr_16_27,"(158, 196)"
chr_16_27,"(162, 189)"
chr_16_28,"(57, 100)"
chr_16_28,"(64, 100)"
chr_16_28,"(60, 100)"
chr_16_28,"(100, 118)"
chr_16_28,"(161, 177)"
chr_16_28,"(64, 118)"
chr_16_28,"(100, 194)"
chr_16_28,"(60, 177)"
chr_16_28,"(64, 91)"
chr_16_29,"(0, 2)"
chr_16_29,"(0, 2)"
chr_16_29,"(0, 2)"
chr_16_29,"(165, 196)"
chr_16_29,"(2, 20)"
chr_16_29,"(63, 79)"
chr_16_29,"(165, 196)"
chr_16_29,"(0, 20)"
chr_16_29,"(2, 96)"
chr_16_29,"(0, 79)"
chr_16_29,"(165, 196)"
chr_16_29,"(165, 196)"
chr_16_30,"(139, 196)"
chr_16_30,"(159, 196)"
chr_16_30,"(159, 196)"
chr_16_30,"(139, 196)"
chr_16_30,"(181, 196)"
chr_16_30,"(159, 196)"
chr_16_30,"(151, 196)"
chr_16_30,"(181, 196)"
chr_16_30,"(67, 196)"
chr_16_30,"(151, 196)"
chr_16_30,"(67, 196)"
chr_16_30,"(151, 196)"
chr_16_30,"(139, 196)"
chr_16_30,"(181, 196)"
chr_16_30,"(139, 196)"
chr_16_30,"(181, 196)"
chr_16_30,"(139, 196)"
chr_16_30,"(67, 181)"
chr_16_30,"(67, 196)"
chr_16_30,"(159, 181)"
chr_16_31,"(126, 196)"
chr_16_31,"(137, 196)"
chr_16_31,"(41, 130)"
chr_16_31,"(155, 196)"
chr_16_31,"(61, 126)"
chr_16_31,"(61, 130)"
chr_16_31,"(41, 126)"
chr_16_31,"(155, 196)"
chr_16_31,"(102, 126)"
chr_16_31,"(83, 126)"
chr_16_31,"(61, 155)"
chr_16_31,"(126, 196)"
chr_16_31,"(137, 196)"
chr_16_31,"(102, 130)"
chr_16_31,"(53, 130)"
chr_16_31,"(83, 130)"
chr_16_31,"(0, 126)"
chr_16_31,"(137, 155)"
chr_16_31,"(53, 126)"
chr_16_31,"(126, 196)"
chr_16_31,"(137, 196)"
chr_16_31,"(0, 130)"
chr_16_31,"(126, 155)"
chr_16_31,"(53, 174)"
chr_16_31,"(41, 155)"
chr_16_31,"(83, 155)"
chr_16_31,"(41, 174)"
chr_16_31,"(102, 137)"
chr_16_31,"(83, 137)"
chr_16_31,"(41, 102)"
chr_16_31,"(0, 83)"
chr_16_31,"(0, 137)"
chr_16_31,"(155, 196)"
chr_16_31,"(155, 196)"
chr_16_31,"(61, 83)"
chr_16_32,"(28, 108)"
chr_16_32,"(39, 108)"
chr_16_32,"(0, 32)"
chr_16_32,"(57, 114)"
chr_16_32,"(0, 28)"
chr_16_32,"(0, 32)"
chr_16_32,"(0, 28)"
chr_16_32,"(57, 108)"
chr_16_32,"(4, 28)"
chr_16_32,"(0, 28)"
chr_16_32,"(0, 57)"
chr_16_32,"(28, 114)"
chr_16_32,"(39, 114)"
chr_16_32,"(4, 32)"
chr_16_32,"(0, 32)"
chr_16_32,"(0, 32)"
chr_16_32,"(0, 28)"
chr_16_32,"(39, 57)"
chr_16_32,"(0, 28)"
chr_16_32,"(28, 118)"
chr_16_32,"(39, 118)"
chr_16_32,"(0, 32)"
chr_16_32,"(28, 57)"
chr_16_32,"(0, 76)"
chr_16_32,"(0, 57)"
chr_16_32,"(0, 57)"
chr_16_32,"(0, 76)"
chr_16_32,"(4, 39)"
chr_16_32,"(0, 39)"
chr_16_32,"(0, 4)"
chr_16_32,"(0, 39)"
chr_16_32,"(57, 172)"
chr_16_32,"(57, 118)"
chr_16_33,"(0, 10)"
chr_16_33,"(0, 10)"
chr_16_33,"(0, 16)"
chr_16_33,"(0, 10)"
chr_16_33,"(0, 16)"
chr_16_33,"(0, 16)"
chr_16_33,"(0, 20)"
chr_16_33,"(0, 20)"
chr_16_33,"(0, 74)"
chr_16_33,"(0, 20)"
chr_16_35,"(184, 196)"
chr_16_36,"(86, 101)"
chr_16_36,"(148, 159)"
